,category,cardatatype,target
3489,Female,Hatchback,0
3490,Female,Convertible,0
3491,Male,Coupe,0
3492,Female,MUV,1
3493,Male,MUV,1
3494,Female,Sedan,1
3495,Male,SUV,1
3496,Male,Sedan,0
3497,Male,Sedan,1
3498,Female,Sedan,1
3499,Female,Coupe,0
3500,Female,SUV,1
3501,Female,Sedan,0
3502,Male,MUV,1
3503,Male,MUV,0
3504,Male,Convertible,0
3505,Male,SUV,1
3506,Male,Convertible,0
3507,Male,Hatchback,1
3508,Female,Hatchback,1
3509,Male,Coupe,0
3510,Female,MUV,0
3511,Male,Convertible,1
3512,Male,Convertible,0
3513,Male,Sedan,0
3514,Female,SUV,0
3515,Male,MUV,0
3516,Female,Hatchback,0
3517,Male,SUV,1
3518,Female,Sedan,1
3519,Male,Hatchback,0
3520,Female,Hatchback,1
3521,Male,Coupe,1
3522,Female,SUV,1
3523,Female,Coupe,0
3524,Male,Sedan,0
3525,Female,Convertible,1
3526,Male,SUV,0
3527,Female,Convertible,1
3528,Male,Convertible,0
3529,Male,Sedan,1
3530,Female,MUV,0
3531,Female,Hatchback,0
3532,Male,MUV,1
3533,Female,Convertible,1
3534,Male,Hatchback,1
3535,Male,Hatchback,0
3536,Female,Coupe,1
3537,Female,SUV,0
3538,Male,Hatchback,0
3539,Male,MUV,0
3540,Male,Convertible,1
3541,Female,Sedan,0
3542,Male,MUV,1
3543,Female,Sedan,1
3544,Male,Hatchback,0
3545,Male,Convertible,0
3546,Male,Sedan,0
3547,Female,Sedan,0
3548,Female,Hatchback,0
3549,Female,Hatchback,1
3550,Female,Hatchback,1
3551,Male,Hatchback,1
3552,Male,SUV,1
3553,Male,MUV,0
3554,Female,Coupe,1
3555,Female,Convertible,1
3556,Female,MUV,0
3557,Female,SUV,0
3558,Female,SUV,1
3559,Female,MUV,1
3560,Female,MUV,0
3561,Male,Coupe,0
3562,Male,Hatchback,1
3563,Female,MUV,1
3564,Male,Convertible,1
3565,Female,SUV,1
3566,Male,Sedan,1
3567,Male,Coupe,1
3568,Male,Coupe,0
3569,Male,MUV,0
3570,Male,MUV,1
3571,Female,SUV,1
3572,Female,Hatchback,0
3573,Female,Convertible,0
3574,Male,Convertible,1
3575,Female,Sedan,1
3576,Male,Coupe,0
3577,Male,SUV,1
3578,Female,SUV,1
3579,Male,Coupe,0
3580,Female,SUV,1
3581,Female,Coupe,1
3582,Male,Sedan,1
3583,Female,Convertible,0
3584,Male,SUV,0
3585,Female,SUV,0
3586,Female,Coupe,1
3587,Female,Sedan,0
3588,Female,SUV,1
3589,Female,Sedan,0
3590,Female,SUV,0
3591,Female,Coupe,0
3592,Male,MUV,1
3593,Male,Coupe,0
3594,Female,MUV,0
3595,Male,Sedan,0
3596,Male,Convertible,0
3597,Male,Sedan,1
3598,Female,SUV,1
3599,Female,Hatchback,0
3600,Female,Sedan,1
3601,Male,SUV,1
3602,Male,Coupe,0
3603,Female,Coupe,0
3604,Female,Sedan,0
3605,Male,Sedan,0
3606,Male,Convertible,0
3607,Female,MUV,0
3608,Male,SUV,0
3609,Female,Hatchback,1
3610,Male,Sedan,1
3611,Male,Coupe,0
3612,Male,Coupe,1
3613,Male,Convertible,0
3614,Female,Coupe,1
3615,Male,SUV,1
3616,Male,SUV,1
3617,Female,MUV,0
3618,Male,Coupe,0
3619,Female,Hatchback,1
3620,Female,Convertible,0
3621,Male,SUV,0
3622,Male,Sedan,0
3623,Female,Hatchback,0
3624,Male,Hatchback,0
3625,Male,Convertible,0
3626,Female,Sedan,0
3627,Male,Coupe,1
3628,Male,SUV,0
3629,Male,MUV,0
3630,Female,Hatchback,1
3631,Female,MUV,0
3632,Male,Coupe,1
3633,Female,SUV,1
3634,Female,Convertible,1
3635,Female,Hatchback,0
3636,Female,SUV,1
3637,Female,Sedan,1
3638,Male,MUV,1
3639,Male,Hatchback,1
3640,Male,Hatchback,0
3641,Female,Convertible,1
3642,Male,SUV,0
3643,Male,Sedan,1
3644,Male,Coupe,0
3645,Male,Sedan,1
3646,Female,Coupe,0
3647,Male,SUV,0
3648,Male,Convertible,0
3649,Female,MUV,0
3650,Male,Hatchback,1
3651,Female,SUV,1
3652,Male,Hatchback,1
3653,Male,Coupe,0
3654,Male,SUV,0
3655,Male,Convertible,0
3656,Male,SUV,0
3657,Male,MUV,1
3658,Male,Hatchback,1
3659,Female,MUV,1
3660,Male,SUV,0
3661,Female,Coupe,0
3662,Male,Hatchback,0
3663,Female,SUV,1
3664,Female,Convertible,1
3665,Female,MUV,0
3666,Male,Sedan,1
3667,Male,Sedan,1
3668,Male,Convertible,1
3669,Male,Coupe,1
3670,Male,MUV,0
3671,Male,SUV,0
3672,Male,Convertible,0
3673,Male,Hatchback,1
3674,Female,MUV,0
3675,Male,MUV,1
3676,Male,MUV,0
3677,Male,SUV,1
3678,Male,SUV,1
3679,Female,Coupe,1
3680,Male,Sedan,0
3681,Female,Coupe,0
3682,Female,Convertible,1
3683,Male,SUV,0
3684,Female,Coupe,1
3685,Male,Convertible,1
3686,Female,Hatchback,1
3687,Male,SUV,0
3688,Male,Convertible,0
3689,Male,Sedan,0
3690,Female,Sedan,0
3691,Female,SUV,1
3692,Female,Convertible,0
3693,Male,Convertible,1
3694,Male,Sedan,1
3695,Male,Hatchback,1
3696,Female,MUV,0
3697,Female,MUV,0
3698,Male,MUV,1
3699,Male,Hatchback,0
3700,Male,Coupe,0
3701,Male,Hatchback,0
3702,Male,MUV,1
3703,Female,SUV,0
3704,Female,Sedan,1
3705,Male,MUV,1
3706,Male,Coupe,0
3707,Male,Coupe,0
3708,Female,Coupe,0
3709,Male,Coupe,1
3710,Female,SUV,1
3711,Male,Coupe,1
3712,Male,MUV,0
3713,Female,SUV,0
3714,Female,SUV,0
3715,Female,SUV,1
3716,Male,MUV,0
3717,Male,Hatchback,0
3718,Male,Hatchback,0
3719,Male,SUV,0
3720,Male,Hatchback,1
3721,Male,Coupe,1
3722,Female,Convertible,1
3723,Male,Hatchback,0
3724,Male,Coupe,0
3725,Male,Hatchback,0
3726,Male,Convertible,0
3727,Male,MUV,1
3728,Male,Hatchback,0
3729,Female,SUV,1
3730,Male,Convertible,1
3731,Male,MUV,0
3732,Female,Convertible,1
3733,Male,Convertible,1
3734,Female,Hatchback,0
3735,Female,MUV,1
3736,Female,Sedan,0
3737,Female,MUV,1
3738,Female,Convertible,0
3739,Male,SUV,1
3740,Female,MUV,0
3741,Male,Hatchback,1
3742,Female,Convertible,1
3743,Male,Sedan,0
3744,Female,Convertible,1
3745,Female,Coupe,0
3746,Male,Coupe,1
3747,Female,MUV,1
3748,Female,Hatchback,0
3749,Female,SUV,0
3750,Female,Convertible,0
3751,Male,Convertible,1
3752,Female,Coupe,0
3753,Male,Sedan,0
3754,Male,Hatchback,1
3755,Male,Hatchback,0
3756,Female,Hatchback,0
3757,Male,Coupe,1
3758,Male,Convertible,1
3759,Male,Sedan,0
3760,Female,Coupe,0
3761,Male,Hatchback,1
3762,Female,Coupe,0
3763,Male,Convertible,0
3764,Female,Convertible,1
3765,Female,Sedan,1
3766,Male,Sedan,1
3767,Male,MUV,0
3768,Male,Convertible,0
3769,Female,MUV,0
3770,Female,Sedan,0
3771,Male,Hatchback,1
3772,Female,Convertible,1
3773,Female,MUV,1
3774,Male,Hatchback,0
3775,Male,MUV,0
3776,Female,Sedan,0
3777,Male,Coupe,1
3778,Female,SUV,1
3779,Female,SUV,0
3780,Male,Sedan,1
3781,Female,Sedan,1
3782,Male,Convertible,1
3783,Male,Convertible,0
3784,Female,Sedan,1
3785,Female,MUV,0
3786,Female,Coupe,1
3787,Male,Sedan,0
3788,Male,SUV,1
3789,Female,Hatchback,0
3790,Male,Convertible,1
3791,Female,MUV,1
3792,Female,Sedan,0
3793,Male,Convertible,0
3794,Female,MUV,0
3795,Female,Convertible,1
3796,Female,MUV,0
3797,Female,Hatchback,0
3798,Male,SUV,0
3799,Male,Hatchback,1
3800,Female,Coupe,1
3801,Female,Sedan,0
3802,Male,Coupe,1
3803,Female,MUV,0
3804,Female,MUV,0
3805,Female,SUV,0
3806,Female,Hatchback,1
3807,Male,Coupe,1
3808,Male,Convertible,0
3809,Female,Coupe,1
3810,Male,Coupe,1
3811,Female,Sedan,0
3812,Male,MUV,0
3813,Male,Convertible,0
3814,Female,Convertible,1
3815,Male,Hatchback,0
3816,Female,Convertible,0
3817,Male,Sedan,0
3818,Female,MUV,0
3819,Male,MUV,1
3820,Male,Hatchback,1
3821,Female,Sedan,1
3822,Female,Coupe,1
3823,Female,SUV,0
3824,Female,SUV,0
3825,Male,Convertible,0
3826,Male,MUV,1
3827,Male,SUV,0
3828,Female,Convertible,1
3829,Male,Coupe,0
3830,Female,Convertible,1
3831,Female,Sedan,1
3832,Male,SUV,0
3833,Male,Coupe,0
3834,Female,SUV,1
3835,Male,Coupe,0
3836,Female,SUV,1
3837,Male,Coupe,0
3838,Male,Coupe,1
3839,Female,Convertible,0
3840,Male,Coupe,1
3841,Female,Convertible,1
3842,Female,Hatchback,1
3843,Male,SUV,0
3844,Male,Hatchback,1
3845,Female,Sedan,0
3846,Male,MUV,1
3847,Female,SUV,1
3848,Female,Hatchback,1
3849,Male,Hatchback,0
3850,Male,Hatchback,0
3851,Female,MUV,1
3852,Female,SUV,1
3853,Female,Convertible,1
3854,Male,MUV,0
3855,Female,SUV,1
3856,Female,Sedan,1
3857,Female,MUV,1
3858,Female,Hatchback,1
3859,Female,Sedan,0
3860,Female,Sedan,0
3861,Male,Hatchback,0
3862,Female,SUV,1
3863,Male,Hatchback,0
3864,Male,SUV,0
3865,Male,Hatchback,1
3866,Female,Sedan,1
3867,Female,Sedan,1
3868,Female,Convertible,1
3869,Male,MUV,0
3870,Male,Coupe,1
3871,Male,MUV,1
3872,Male,Convertible,0
3873,Male,MUV,1
3874,Female,Hatchback,0
3875,Female,Coupe,0
3876,Male,MUV,0
3877,Female,SUV,1
3878,Female,Convertible,1
3879,Male,Coupe,0
3880,Male,Convertible,0
3881,Female,Convertible,1
3882,Male,SUV,1
3883,Male,Sedan,0
3884,Female,Convertible,1
3885,Female,Sedan,1
3886,Male,MUV,1
3887,Male,SUV,1
3888,Female,Convertible,0
3889,Male,Sedan,0
3890,Female,SUV,0
3891,Female,Convertible,1
3892,Female,SUV,0
3893,Female,Coupe,1
3894,Male,MUV,0
3895,Female,SUV,0
3896,Female,MUV,0
3897,Female,Sedan,0
3898,Male,Hatchback,0
3899,Male,SUV,0
3900,Male,Convertible,1
3901,Male,Convertible,0
3902,Female,Sedan,0
3903,Female,Sedan,0
3904,Female,SUV,0
3905,Male,SUV,0
3906,Male,Hatchback,0
3907,Female,SUV,0
3908,Male,Coupe,0
3909,Male,SUV,0
3910,Female,Convertible,0
3911,Male,Sedan,1
3912,Male,Sedan,1
3913,Female,SUV,0
3914,Male,Hatchback,0
3915,Male,Hatchback,0
3916,Female,SUV,1
3917,Female,SUV,1
3918,Female,SUV,1
3919,Male,MUV,1
3920,Male,Sedan,1
3921,Male,SUV,0
3922,Male,SUV,1
3923,Male,Convertible,1
3924,Female,Sedan,0
3925,Male,MUV,1
3926,Female,Sedan,0
3927,Female,MUV,0
3928,Male,Hatchback,1
3929,Male,Convertible,1
3930,Female,Hatchback,1
3931,Female,MUV,0
3932,Female,Sedan,1
3933,Male,Hatchback,0
3934,Male,Convertible,1
3935,Female,Sedan,0
3936,Female,Sedan,0
3937,Male,Convertible,1
3938,Female,Convertible,0
3939,Female,Hatchback,1
3940,Female,Hatchback,0
3941,Female,Sedan,1
3942,Male,Coupe,0
3943,Female,Sedan,0
3944,Male,Convertible,1
3945,Female,Coupe,1
3946,Male,MUV,0
3947,Male,Coupe,1
3948,Female,Hatchback,1
3949,Female,MUV,1
3950,Female,Coupe,1
3951,Male,Sedan,0
3952,Female,MUV,0
3953,Male,MUV,1
3954,Male,MUV,0
3955,Male,MUV,0
3956,Female,SUV,0
3957,Male,Coupe,0
3958,Male,SUV,0
3959,Female,Sedan,0
3960,Male,SUV,1
3961,Female,Hatchback,0
3962,Female,SUV,1
3963,Female,Coupe,0
3964,Female,Coupe,1
3965,Male,Coupe,1
3966,Female,Hatchback,0
3967,Female,Coupe,1
3968,Female,MUV,1
3969,Female,Coupe,1
3970,Female,SUV,0
3971,Male,Coupe,0
3972,Male,SUV,1
3973,Male,MUV,0
3974,Male,MUV,1
3975,Female,Coupe,0
3976,Female,Hatchback,0
3977,Male,SUV,1
3978,Female,Coupe,0
3979,Male,Hatchback,0
3980,Female,SUV,0
3981,Female,SUV,1
3982,Male,Hatchback,0
3983,Female,Convertible,0
3984,Female,Hatchback,0
3985,Male,MUV,1
3986,Female,Hatchback,0
3987,Female,MUV,0
3988,Female,Coupe,0
3989,Female,Hatchback,1
3990,Female,SUV,1
3991,Female,MUV,0
3992,Female,Convertible,0
3993,Male,Coupe,0
3994,Male,MUV,0
3995,Male,SUV,0
3996,Male,Hatchback,0
3997,Female,Convertible,0
3998,Female,MUV,0
3999,Female,Convertible,1
4000,Male,Sedan,0
4001,Female,MUV,0
4002,Male,Hatchback,1
4003,Female,Sedan,0
4004,Female,SUV,1
4005,Male,SUV,1
4006,Male,SUV,0
4007,Male,Coupe,0
4008,Male,Coupe,0
4009,Male,MUV,1
4010,Male,Coupe,1
4011,Female,Coupe,1
4012,Female,MUV,0
4013,Male,Convertible,0
4014,Male,Coupe,0
4015,Female,Hatchback,0
4016,Male,MUV,1
4017,Male,Sedan,0
4018,Female,Coupe,0
4019,Female,Coupe,1
4020,Female,SUV,1
4021,Female,Convertible,1
4022,Female,SUV,0
4023,Female,Sedan,1
4024,Male,SUV,0
4025,Male,SUV,1
4026,Female,MUV,0
4027,Male,Coupe,0
4028,Female,Coupe,1
4029,Female,Hatchback,0
4030,Male,SUV,0
4031,Male,Convertible,1
4032,Female,Coupe,0
4033,Male,Hatchback,0
4034,Male,Convertible,1
4035,Male,Convertible,0
4036,Male,Sedan,1
4037,Male,MUV,1
4038,Male,MUV,1
4039,Female,Coupe,0
4040,Female,Coupe,1
4041,Female,MUV,0
4042,Male,Coupe,1
4043,Female,Convertible,0
4044,Female,Convertible,0
4045,Male,Convertible,0
4046,Female,Convertible,0
4047,Female,Hatchback,0
4048,Male,Coupe,1
4049,Male,Convertible,1
4050,Male,SUV,0
4051,Female,Sedan,1
4052,Female,Hatchback,1
4053,Male,MUV,0
4054,Male,Coupe,1
4055,Male,Sedan,1
4056,Male,Convertible,0
4057,Male,Sedan,0
4058,Female,Hatchback,0
4059,Female,Hatchback,0
4060,Male,MUV,0
4061,Male,SUV,0
4062,Female,MUV,1
4063,Male,Hatchback,0
4064,Female,Hatchback,1
4065,Male,Convertible,1
4066,Female,Sedan,0
4067,Male,Coupe,0
4068,Male,Hatchback,1
4069,Male,Hatchback,0
4070,Female,Sedan,1
4071,Female,SUV,0
4072,Male,Sedan,0
4073,Male,Coupe,0
4074,Female,MUV,1
4075,Male,SUV,1
4076,Female,SUV,0
4077,Female,Sedan,0
4078,Male,Sedan,1
4079,Female,SUV,1
4080,Female,Coupe,0
4081,Male,Sedan,1
4082,Female,MUV,0
4083,Female,MUV,0
4084,Female,MUV,0
4085,Female,Hatchback,1
4086,Female,Hatchback,1
4087,Male,Hatchback,0
4088,Male,MUV,1
4089,Male,SUV,0
4090,Male,MUV,1
4091,Female,Coupe,1
4092,Male,Sedan,0
4093,Male,SUV,0
4094,Male,SUV,1
4095,Female,SUV,0
4096,Female,Hatchback,1
4097,Male,Hatchback,1
4098,Female,Sedan,0
4099,Male,Hatchback,1
4100,Female,Hatchback,1
4101,Male,SUV,1
4102,Male,Hatchback,1
4103,Male,Coupe,0
4104,Female,Hatchback,0
4105,Female,Convertible,1
4106,Female,MUV,1
4107,Male,SUV,1
4108,Female,Convertible,0
4109,Female,Hatchback,0
4110,Male,Convertible,0
4111,Male,Coupe,1
4112,Female,Convertible,1
4113,Female,SUV,0
4114,Female,Hatchback,0
4115,Male,Coupe,0
4116,Female,Sedan,1
4117,Male,Sedan,1
4118,Female,Coupe,1
4119,Female,Hatchback,0
4120,Female,Sedan,1
4121,Female,Hatchback,0
4122,Female,Sedan,1
4123,Female,Coupe,1
4124,Female,Coupe,0
4125,Female,Hatchback,1
4126,Male,Hatchback,0
4127,Male,Hatchback,0
4128,Male,Sedan,0
4129,Female,Hatchback,0
4130,Male,SUV,0
4131,Female,MUV,1
4132,Male,Coupe,1
4133,Male,Hatchback,1
4134,Female,Coupe,1
4135,Female,Sedan,1
4136,Female,MUV,1
4137,Female,Hatchback,0
4138,Male,MUV,1
4139,Male,Coupe,0
4140,Female,Coupe,0
4141,Female,MUV,1
4142,Female,MUV,1
4143,Male,Hatchback,0
4144,Male,Hatchback,1
4145,Male,Convertible,0
4146,Male,MUV,1
4147,Male,Convertible,0
4148,Female,SUV,1
4149,Female,SUV,1
4150,Male,Hatchback,1
4151,Female,Coupe,1
4152,Female,SUV,1
4153,Male,MUV,1
4154,Male,SUV,0
4155,Female,SUV,0
4156,Male,SUV,1
4157,Female,MUV,1
4158,Female,Coupe,0
4159,Male,Sedan,1
4160,Female,Coupe,0
4161,Female,Hatchback,0
4162,Male,MUV,1
4163,Male,MUV,0
4164,Male,Hatchback,1
4165,Female,Convertible,0
4166,Male,MUV,1
4167,Female,Sedan,1
4168,Female,MUV,0
4169,Male,SUV,1
4170,Female,Sedan,0
4171,Male,Coupe,1
4172,Female,Sedan,1
4173,Female,MUV,0
4174,Female,MUV,1
4175,Male,Hatchback,1
4176,Male,SUV,1
4177,Female,Convertible,1
4178,Male,Coupe,1
4179,Male,Sedan,0
4180,Male,MUV,0
4181,Female,Hatchback,1
4182,Male,Coupe,0
4183,Male,MUV,1
4184,Male,Convertible,0
4185,Male,SUV,0
4186,Male,Coupe,0
4187,Female,Convertible,1
4188,Male,MUV,0
4189,Male,MUV,1
4190,Male,Convertible,0
4191,Male,MUV,0
4192,Male,Convertible,0
4193,Male,Coupe,1
4194,Female,MUV,0
4195,Male,Coupe,1
4196,Male,Convertible,1
4197,Female,MUV,1
4198,Female,Convertible,0
4199,Male,MUV,1
4200,Female,Convertible,0
4201,Female,Sedan,1
4202,Male,Convertible,0
4203,Male,Hatchback,1
4204,Female,Convertible,0
4205,Male,Convertible,0
4206,Female,Hatchback,1
4207,Male,Convertible,0
4208,Female,Hatchback,0
4209,Male,Coupe,0
4210,Female,Coupe,0
4211,Female,SUV,1
4212,Female,Convertible,0
4213,Female,Hatchback,1
4214,Male,Coupe,1
4215,Male,SUV,1
4216,Female,MUV,0
4217,Female,Hatchback,0
4218,Male,Hatchback,0
4219,Male,Hatchback,1
4220,Male,Hatchback,0
4221,Female,Hatchback,1
4222,Female,Convertible,0
4223,Female,Sedan,0
4224,Male,MUV,0
4225,Male,Sedan,1
4226,Female,SUV,0
4227,Female,MUV,0
4228,Female,SUV,0
4229,Female,Sedan,1
4230,Female,Hatchback,0
4231,Male,Coupe,1
4232,Male,MUV,0
4233,Male,Hatchback,0
4234,Male,MUV,1
4235,Male,Hatchback,0
4236,Female,Hatchback,1
4237,Male,Convertible,0
4238,Male,MUV,1
4239,Male,Hatchback,0
4240,Male,Coupe,1
4241,Male,Hatchback,0
4242,Male,Hatchback,1
4243,Male,MUV,1
4244,Male,Hatchback,1
4245,Female,SUV,1
4246,Male,SUV,1
4247,Female,Coupe,0
4248,Female,Sedan,1
4249,Male,MUV,1
4250,Male,MUV,0
4251,Male,Sedan,1
4252,Female,SUV,0
4253,Male,Coupe,1
4254,Female,Convertible,1
4255,Female,Hatchback,1
4256,Male,Coupe,1
4257,Male,MUV,1
4258,Male,MUV,0
4259,Female,Convertible,1
4260,Male,Hatchback,1
4261,Female,Sedan,1
4262,Male,Convertible,1
4263,Female,Coupe,1
4264,Female,Hatchback,1
4265,Male,Sedan,1
4266,Male,Coupe,0
4267,Female,MUV,1
4268,Female,Sedan,1
4269,Female,Convertible,1
4270,Female,Coupe,1
4271,Female,Convertible,0
4272,Male,Hatchback,1
4273,Female,SUV,1
4274,Female,Coupe,1
4275,Female,SUV,0
4276,Female,Sedan,1
4277,Male,MUV,0
4278,Female,MUV,0
4279,Male,Sedan,1
4280,Female,Sedan,1
4281,Male,SUV,1
4282,Male,Sedan,1
4283,Female,Sedan,0
4284,Female,Sedan,1
4285,Male,Sedan,1
4286,Female,Sedan,1
4287,Female,Convertible,0
4288,Male,MUV,1
4289,Male,Hatchback,1
4290,Female,Hatchback,1
4291,Female,Coupe,1
4292,Female,Hatchback,1
4293,Male,Sedan,0
4294,Female,Sedan,0
4295,Male,Convertible,0
4296,Male,Hatchback,1
4297,Female,Sedan,0
4298,Female,Convertible,0
4299,Female,MUV,0
4300,Female,Sedan,1
4301,Female,Sedan,1
4302,Male,MUV,0
4303,Female,Hatchback,0
4304,Male,Convertible,0
4305,Male,Sedan,0
4306,Female,Coupe,0
4307,Male,Convertible,1
4308,Female,MUV,1
4309,Male,SUV,1
4310,Male,Hatchback,1
4311,Female,SUV,0
4312,Male,Sedan,1
4313,Female,Sedan,0
4314,Male,Sedan,1
4315,Female,MUV,0
4316,Female,Convertible,1
4317,Female,Sedan,0
4318,Female,MUV,0
4319,Male,Convertible,0
4320,Female,Hatchback,1
4321,Female,SUV,1
4322,Male,MUV,0
4323,Male,Coupe,0
4324,Female,SUV,0
4325,Female,MUV,0
4326,Male,Coupe,1
4327,Male,Coupe,0
4328,Male,Hatchback,0
4329,Male,SUV,0
4330,Female,Sedan,0
4331,Male,Convertible,0
4332,Female,SUV,1
4333,Male,Convertible,1
4334,Male,MUV,0
4335,Female,SUV,0
4336,Female,Coupe,1
4337,Male,SUV,0
4338,Male,Sedan,1
4339,Male,Convertible,0
4340,Female,Hatchback,1
4341,Male,MUV,0
4342,Female,SUV,1
4343,Female,SUV,0
4344,Male,Coupe,0
4345,Female,Sedan,1
4346,Male,MUV,1
4347,Female,SUV,1
4348,Male,Convertible,1
4349,Female,MUV,0
4350,Female,Convertible,1
4351,Male,Convertible,0
4352,Male,Convertible,0
4353,Male,Hatchback,1
4354,Male,Convertible,1
4355,Male,Coupe,0
4356,Female,Coupe,1
4357,Female,Hatchback,0
4358,Female,Convertible,0
4359,Male,Convertible,1
4360,Male,Hatchback,1
4361,Male,SUV,0
4362,Female,Coupe,1
4363,Female,Hatchback,0
4364,Female,Convertible,0
4365,Female,SUV,1
4366,Male,Coupe,0
4367,Female,SUV,1
4368,Female,Sedan,0
4369,Female,MUV,0
4370,Female,Hatchback,0
4371,Male,Hatchback,1
4372,Male,MUV,1
4373,Female,SUV,1
4374,Female,MUV,0
4375,Female,Convertible,0
4376,Male,MUV,1
4377,Female,Convertible,0
4378,Male,Sedan,1
4379,Male,Coupe,0
4380,Male,SUV,0
4381,Female,Coupe,0
4382,Male,Coupe,0
4383,Female,Coupe,1
4384,Male,Coupe,0
4385,Male,Sedan,1
4386,Female,Convertible,1
4387,Male,MUV,1
4388,Male,Hatchback,1
4389,Female,SUV,1
4390,Female,MUV,1
4391,Female,MUV,1
4392,Male,Coupe,1
4393,Female,SUV,1
4394,Female,Hatchback,0
4395,Male,MUV,1
4396,Female,Hatchback,0
4397,Female,Hatchback,1
4398,Female,Convertible,1
4399,Male,Convertible,0
4400,Female,Hatchback,1
4401,Male,SUV,1
4402,Female,Convertible,1
4403,Male,Hatchback,1
4404,Female,MUV,1
4405,Male,Sedan,1
4406,Male,MUV,0
4407,Female,Coupe,0
4408,Male,Coupe,1
4409,Male,SUV,0
4410,Female,SUV,0
4411,Female,SUV,0
4412,Male,Convertible,1
4413,Female,Coupe,1
4414,Female,Coupe,0
4415,Male,Hatchback,0
4416,Male,Sedan,0
4417,Male,Hatchback,1
4418,Female,Coupe,0
4419,Male,SUV,0
4420,Male,SUV,1
4421,Female,Convertible,1
4422,Male,MUV,0
4423,Male,Sedan,0
4424,Male,Sedan,1
4425,Male,Sedan,0
4426,Female,Convertible,0
4427,Male,Hatchback,0
4428,Female,Coupe,1
4429,Female,Sedan,1
4430,Female,Coupe,0
4431,Male,Convertible,0
4432,Female,Sedan,1
4433,Male,Convertible,0
4434,Male,Coupe,1
4435,Female,SUV,0
4436,Male,SUV,1
4437,Female,Coupe,1
4438,Male,Sedan,1
4439,Female,Coupe,0
4440,Male,Sedan,0
4441,Male,Sedan,1
4442,Female,SUV,1
4443,Male,Sedan,0
4444,Female,SUV,0
4445,Male,Convertible,1
4446,Male,Coupe,0
4447,Male,Sedan,1
4448,Male,Sedan,0
4449,Male,MUV,0
4450,Female,MUV,0
4451,Female,SUV,1
4452,Male,Convertible,0
4453,Male,Convertible,1
4454,Male,Convertible,1
4455,Female,Sedan,0
4456,Male,Coupe,0
4457,Male,MUV,1
4458,Female,Hatchback,0
4459,Female,Coupe,0
4460,Male,Hatchback,0
4461,Female,SUV,0
4462,Female,Sedan,1
4463,Female,SUV,1
4464,Female,Coupe,0
4465,Male,MUV,0
4466,Female,MUV,0
4467,Female,Convertible,1
4468,Male,Hatchback,1
4469,Male,MUV,0
4470,Female,Coupe,1
4471,Female,Convertible,0
4472,Male,Convertible,0
4473,Male,Sedan,1
4474,Male,Convertible,0
4475,Male,SUV,1
4476,Female,Sedan,1
4477,Female,MUV,0
4478,Female,Hatchback,1
4479,Female,Hatchback,1
4480,Female,Hatchback,0
4481,Male,Convertible,1
4482,Male,Sedan,1
4483,Female,Hatchback,1
4484,Male,SUV,1
4485,Female,Hatchback,0
4486,Female,SUV,0
4487,Male,Hatchback,0
4488,Male,SUV,0
4489,Male,Coupe,0
4490,Female,Sedan,0
4491,Male,MUV,1
4492,Female,Sedan,0
4493,Male,MUV,0
4494,Female,MUV,1
4495,Male,Coupe,1
4496,Female,MUV,1
4497,Female,Hatchback,1
4498,Female,MUV,1
4499,Male,Convertible,0
4500,Male,Coupe,0
4501,Male,MUV,1
4502,Male,Convertible,1
4503,Female,Coupe,0
4504,Male,SUV,1
4505,Female,Convertible,1
4506,Female,Hatchback,1
4507,Female,Sedan,0
4508,Male,Hatchback,0
4509,Female,MUV,1
4510,Female,Coupe,0
4511,Male,Convertible,1
4512,Male,Convertible,1
4513,Male,SUV,1
4514,Male,MUV,1
4515,Male,Coupe,0
4516,Female,Sedan,1
4517,Male,MUV,0
4518,Male,Sedan,1
4519,Female,SUV,1
4520,Male,Sedan,1
4521,Male,Sedan,0
4522,Male,Convertible,0
4523,Female,Convertible,0
4524,Male,Coupe,1
4525,Male,MUV,1
4526,Male,SUV,1
4527,Female,Sedan,1
4528,Female,Hatchback,1
4529,Female,SUV,1
4530,Female,Convertible,0
4531,Male,Convertible,0
4532,Female,Sedan,0
4533,Male,Convertible,0
4534,Male,Hatchback,0
4535,Female,Sedan,0
4536,Male,Sedan,0
4537,Female,Convertible,1
4538,Male,Sedan,0
4539,Female,Convertible,1
4540,Male,SUV,1
4541,Male,Convertible,1
4542,Male,Hatchback,1
4543,Male,Hatchback,0
4544,Female,SUV,0
4545,Male,Convertible,1
4546,Male,Coupe,0
4547,Male,Coupe,0
4548,Female,Hatchback,0
4549,Male,Sedan,0
4550,Female,Coupe,0
4551,Male,Hatchback,1
4552,Male,SUV,0
4553,Male,Sedan,0
4554,Female,Hatchback,0
4555,Female,MUV,1
4556,Male,SUV,0
4557,Male,Sedan,0
4558,Female,SUV,0
4559,Female,Hatchback,1
4560,Male,Convertible,0
4561,Female,Coupe,0
4562,Female,Coupe,0
4563,Female,MUV,0
4564,Male,MUV,0
4565,Female,Hatchback,1
4566,Female,SUV,0
4567,Male,Hatchback,1
4568,Female,Convertible,1
4569,Male,MUV,0
4570,Female,Sedan,0
4571,Male,MUV,0
4572,Male,SUV,1
4573,Female,Sedan,1
4574,Male,MUV,1
4575,Male,Coupe,0
4576,Male,MUV,0
4577,Female,MUV,0
4578,Male,MUV,1
