,category,target
8869,Female,1
8870,Male,0
8871,Male,0
8872,Male,0
8873,Male,1
8874,Female,0
8875,Female,0
8876,Female,1
8877,Male,1
8878,Female,1
8879,Female,1
8880,Female,0
8881,Female,0
8882,Female,0
8883,Male,0
8884,Male,0
8885,Female,1
8886,Female,0
8887,Female,0
8888,Female,1
8889,Female,1
8890,Female,0
8891,Female,0
8892,Female,1
8893,Female,0
8894,Female,0
8895,Male,0
8896,Female,0
8897,Female,0
8898,Female,0
8899,Male,1
8900,Male,1
8901,Female,0
8902,Male,0
8903,Male,1
8904,Male,0
8905,Male,0
8906,Female,1
8907,Female,1
8908,Male,0
8909,Female,1
8910,Male,1
8911,Female,0
8912,Male,0
8913,Female,1
8914,Female,0
8915,Female,0
8916,Female,0
8917,Female,1
8918,Male,1
8919,Female,0
8920,Female,1
8921,Female,0
8922,Male,1
8923,Male,0
8924,Female,0
8925,Female,0
8926,Male,0
8927,Male,1
8928,Female,1
8929,Male,1
8930,Female,0
8931,Male,1
8932,Female,0
8933,Male,1
8934,Male,1
8935,Female,0
8936,Female,0
8937,Female,0
8938,Female,1
8939,Male,0
8940,Female,1
8941,Male,1
8942,Female,0
8943,Female,0
8944,Male,1
8945,Male,0
8946,Female,0
8947,Female,0
8948,Male,0
8949,Female,0
8950,Female,0
8951,Male,1
8952,Female,1
8953,Female,1
8954,Female,0
8955,Male,0
8956,Female,1
8957,Female,0
8958,Male,0
8959,Male,0
8960,Male,0
8961,Male,1
8962,Female,0
8963,Male,0
8964,Female,0
8965,Male,0
8966,Female,0
8967,Female,1
8968,Female,1
8969,Female,0
8970,Male,0
8971,Female,1
8972,Female,1
8973,Male,0
8974,Female,1
8975,Female,1
8976,Female,0
8977,Male,0
8978,Male,1
8979,Female,1
8980,Male,1
8981,Female,1
8982,Female,0
8983,Male,1
8984,Male,1
8985,Female,1
8986,Female,0
8987,Female,1
8988,Female,1
8989,Male,0
8990,Female,1
8991,Male,0
8992,Male,1
8993,Male,1
8994,Male,1
8995,Male,0
8996,Female,0
8997,Male,0
8998,Male,0
8999,Male,1
9000,Male,1
9001,Male,1
9002,Female,1
9003,Female,1
9004,Female,1
9005,Female,0
9006,Female,0
9007,Male,1
9008,Female,0
9009,Female,0
9010,Male,1
9011,Male,0
9012,Female,1
9013,Female,1
9014,Male,0
9015,Female,1
9016,Male,1
9017,Male,1
9018,Male,1
9019,Female,0
9020,Male,0
9021,Male,1
9022,Female,1
9023,Female,1
9024,Male,1
9025,Male,0
9026,Female,0
9027,Male,1
9028,Male,0
9029,Female,0
9030,Male,0
9031,Male,1
9032,Male,0
9033,Male,0
9034,Male,0
9035,Female,0
9036,Female,1
9037,Male,0
9038,Male,0
9039,Male,1
9040,Female,0
9041,Male,0
9042,Male,0
9043,Male,0
9044,Female,0
9045,Female,1
9046,Male,0
9047,Female,1
9048,Female,1
9049,Female,0
9050,Male,0
9051,Female,0
9052,Male,0
9053,Female,1
9054,Female,0
9055,Female,0
9056,Female,1
9057,Female,0
9058,Male,1
9059,Female,0
9060,Male,1
9061,Female,1
9062,Female,1
9063,Male,0
9064,Female,1
9065,Female,1
9066,Male,1
9067,Female,1
9068,Male,1
9069,Female,1
9070,Female,1
9071,Female,0
9072,Female,0
9073,Female,1
9074,Female,1
9075,Male,0
9076,Female,0
9077,Male,0
9078,Female,1
9079,Female,0
9080,Female,0
9081,Female,0
9082,Male,0
9083,Male,1
9084,Female,0
9085,Female,0
9086,Female,1
9087,Female,0
9088,Male,1
9089,Female,1
9090,Male,1
9091,Male,0
9092,Male,0
9093,Female,1
9094,Female,0
9095,Male,1
9096,Male,1
9097,Male,1
9098,Female,0
9099,Female,0
9100,Male,0
9101,Male,1
9102,Female,1
9103,Male,1
9104,Female,0
9105,Male,1
9106,Female,1
9107,Male,1
9108,Male,1
9109,Female,0
9110,Female,0
9111,Male,1
9112,Female,0
9113,Female,1
9114,Female,1
9115,Male,0
9116,Male,1
9117,Female,1
9118,Female,1
9119,Female,1
9120,Male,0
9121,Male,1
9122,Female,0
9123,Male,1
9124,Male,0
9125,Male,1
9126,Female,1
9127,Female,1
9128,Female,0
9129,Male,0
9130,Male,1
9131,Male,0
9132,Male,1
9133,Female,0
9134,Male,1
9135,Female,1
9136,Male,0
9137,Female,0
9138,Female,0
9139,Female,0
9140,Male,0
9141,Female,1
9142,Female,1
9143,Female,0
9144,Male,1
9145,Male,0
9146,Male,1
9147,Male,0
9148,Male,0
9149,Male,1
9150,Female,0
9151,Female,1
9152,Male,0
9153,Male,1
9154,Female,1
9155,Male,0
9156,Female,0
9157,Male,0
9158,Male,1
9159,Female,0
9160,Female,0
9161,Male,0
9162,Male,1
9163,Male,0
9164,Female,0
9165,Male,1
9166,Male,0
9167,Male,1
9168,Male,0
9169,Male,1
9170,Male,1
9171,Male,1
9172,Female,0
9173,Female,0
9174,Male,0
9175,Male,1
9176,Male,1
9177,Female,1
9178,Female,1
9179,Male,1
9180,Male,1
9181,Female,0
9182,Male,0
9183,Male,0
9184,Female,0
9185,Female,1
9186,Male,1
9187,Female,0
9188,Male,1
9189,Male,1
9190,Female,1
9191,Female,0
9192,Male,0
9193,Female,0
9194,Male,1
9195,Male,1
9196,Male,1
9197,Female,0
9198,Male,0
9199,Female,0
9200,Female,1
9201,Male,1
9202,Male,0
9203,Male,1
9204,Female,0
9205,Male,0
9206,Male,1
9207,Female,1
9208,Male,1
9209,Male,0
9210,Male,1
9211,Female,0
9212,Male,1
9213,Female,0
9214,Male,0
9215,Female,0
9216,Female,1
9217,Female,1
9218,Female,1
9219,Male,0
9220,Female,1
9221,Male,1
9222,Female,0
9223,Female,1
9224,Female,0
9225,Female,0
9226,Female,0
9227,Female,1
9228,Male,0
9229,Male,1
9230,Female,0
9231,Female,0
9232,Female,1
9233,Female,1
9234,Male,0
9235,Male,0
9236,Female,1
9237,Male,1
9238,Male,1
9239,Female,0
9240,Female,0
9241,Male,0
9242,Male,0
9243,Female,1
9244,Female,1
9245,Female,1
9246,Male,1
9247,Female,1
9248,Female,1
9249,Male,0
9250,Male,0
9251,Female,1
9252,Male,0
9253,Female,1
9254,Male,1
9255,Female,1
9256,Male,1
9257,Female,1
9258,Male,1
9259,Female,0
9260,Female,0
9261,Female,1
9262,Male,1
9263,Male,1
9264,Male,1
9265,Female,0
9266,Male,1
9267,Female,0
9268,Female,0
9269,Male,1
9270,Male,1
9271,Male,0
9272,Male,0
9273,Male,1
9274,Female,1
9275,Male,0
9276,Female,0
9277,Male,0
9278,Female,1
9279,Male,0
9280,Female,0
9281,Male,0
9282,Female,1
9283,Male,0
9284,Female,1
9285,Male,1
9286,Male,1
9287,Male,0
9288,Female,0
9289,Male,0
9290,Female,0
9291,Female,0
9292,Male,1
9293,Female,1
9294,Male,1
9295,Male,1
9296,Female,1
9297,Male,1
9298,Female,0
9299,Female,1
9300,Female,0
9301,Female,1
9302,Male,0
9303,Male,0
9304,Female,0
9305,Male,1
9306,Male,1
9307,Male,1
9308,Female,0
9309,Female,0
9310,Male,0
9311,Male,1
9312,Male,1
9313,Female,1
9314,Female,1
9315,Female,1
9316,Female,0
9317,Female,1
9318,Male,1
9319,Female,1
9320,Female,1
9321,Male,1
9322,Female,0
9323,Male,0
9324,Male,0
9325,Female,0
9326,Female,1
9327,Female,1
9328,Female,0
9329,Female,0
9330,Male,0
9331,Female,1
9332,Female,1
9333,Male,1
9334,Female,1
9335,Male,1
9336,Male,0
9337,Male,0
9338,Male,0
9339,Male,1
9340,Female,1
9341,Male,1
9342,Male,0
9343,Male,1
9344,Male,0
9345,Male,1
9346,Female,1
9347,Male,1
9348,Female,0
9349,Male,1
9350,Male,1
9351,Female,0
9352,Female,0
9353,Female,1
9354,Male,1
9355,Female,1
9356,Female,0
9357,Male,0
9358,Female,0
9359,Male,1
9360,Female,1
9361,Female,0
9362,Male,0
9363,Female,0
9364,Male,0
9365,Male,0
9366,Female,1
9367,Female,0
9368,Male,1
9369,Male,1
9370,Female,1
9371,Male,1
9372,Male,0
9373,Female,1
9374,Male,1
9375,Male,1
9376,Male,1
9377,Female,0
9378,Female,1
9379,Male,1
9380,Female,0
9381,Male,1
9382,Female,0
9383,Female,1
9384,Male,1
9385,Male,0
9386,Male,0
9387,Female,0
9388,Male,1
9389,Male,1
9390,Female,0
9391,Male,0
9392,Female,0
9393,Male,0
9394,Female,0
9395,Male,1
9396,Female,0
9397,Male,1
9398,Male,1
9399,Male,1
9400,Male,1
9401,Female,1
9402,Male,1
9403,Female,0
9404,Male,1
9405,Male,0
9406,Female,0
9407,Female,0
9408,Male,1
9409,Male,1
9410,Male,0
9411,Male,1
9412,Male,0
9413,Female,1
9414,Female,0
9415,Female,1
9416,Female,1
9417,Male,0
9418,Male,1
9419,Female,1
9420,Female,1
9421,Male,0
9422,Male,0
9423,Male,0
9424,Male,0
9425,Male,1
9426,Male,0
9427,Female,0
9428,Male,0
9429,Female,0
9430,Male,0
9431,Male,1
9432,Male,1
9433,Male,0
9434,Female,0
9435,Female,0
9436,Female,0
9437,Female,1
9438,Male,1
9439,Female,1
9440,Male,0
9441,Male,1
9442,Female,0
9443,Male,1
9444,Male,0
9445,Female,1
9446,Female,0
9447,Female,1
9448,Female,0
9449,Male,0
9450,Female,0
9451,Male,0
9452,Female,0
9453,Male,0
9454,Male,1
9455,Female,1
9456,Female,0
9457,Male,0
9458,Male,1
9459,Female,0
9460,Male,1
9461,Female,1
9462,Female,1
9463,Female,0
9464,Male,1
9465,Female,1
9466,Female,1
9467,Male,1
9468,Male,0
9469,Female,1
9470,Female,0
9471,Male,1
9472,Male,1
9473,Male,1
9474,Male,1
9475,Female,1
9476,Male,0
9477,Male,1
9478,Female,0
9479,Female,0
9480,Female,1
9481,Female,1
9482,Male,1
9483,Female,1
9484,Male,1
9485,Female,0
9486,Female,1
9487,Female,0
9488,Female,1
9489,Female,0
9490,Female,1
9491,Male,0
9492,Female,0
9493,Female,1
9494,Male,0
9495,Female,1
9496,Male,1
9497,Female,0
9498,Female,1
9499,Female,1
9500,Female,1
9501,Male,1
9502,Male,0
9503,Male,0
9504,Female,0
9505,Male,0
9506,Male,0
9507,Female,0
9508,Female,1
9509,Male,1
9510,Female,0
9511,Female,1
9512,Female,0
9513,Male,0
9514,Male,1
9515,Male,1
9516,Male,1
9517,Female,1
9518,Male,1
9519,Female,1
9520,Female,0
9521,Male,1
9522,Female,1
9523,Male,0
9524,Male,0
9525,Male,1
9526,Female,0
9527,Male,1
9528,Male,0
9529,Female,1
9530,Male,1
9531,Female,1
9532,Female,1
9533,Female,1
9534,Male,1
9535,Male,1
9536,Female,0
9537,Female,1
9538,Female,1
9539,Male,1
9540,Male,0
9541,Female,0
9542,Female,1
9543,Female,0
9544,Male,1
9545,Male,1
9546,Male,1
9547,Male,0
9548,Female,1
9549,Male,0
9550,Male,0
9551,Female,1
9552,Male,1
9553,Female,0
9554,Male,1
9555,Female,1
9556,Male,0
9557,Female,1
9558,Male,0
9559,Female,0
9560,Male,1
9561,Male,1
9562,Female,1
9563,Female,1
9564,Male,1
9565,Female,1
9566,Female,0
9567,Female,0
9568,Female,0
9569,Male,1
9570,Male,1
9571,Female,0
9572,Male,0
9573,Female,1
9574,Female,1
9575,Male,0
9576,Female,1
9577,Female,0
9578,Male,1
9579,Male,0
9580,Female,1
9581,Male,0
9582,Female,0
9583,Male,1
9584,Male,1
9585,Male,1
9586,Male,1
9587,Male,1
9588,Male,1
9589,Female,1
9590,Male,1
9591,Male,1
9592,Female,1
9593,Male,0
9594,Male,1
9595,Female,0
9596,Female,1
9597,Female,0
9598,Male,0
9599,Male,1
9600,Female,1
9601,Male,1
9602,Male,1
9603,Male,1
9604,Female,1
9605,Female,1
9606,Male,0
9607,Male,0
9608,Male,1
9609,Female,0
9610,Female,1
9611,Female,1
9612,Female,1
9613,Female,1
9614,Male,1
9615,Female,1
9616,Male,1
9617,Female,0
9618,Female,1
9619,Male,1
9620,Female,0
9621,Female,1
9622,Male,0
9623,Male,1
9624,Female,0
9625,Female,0
9626,Male,1
9627,Male,1
9628,Male,0
9629,Male,0
9630,Female,1
9631,Male,1
9632,Female,0
9633,Male,1
9634,Male,1
9635,Male,0
9636,Male,1
9637,Male,1
9638,Male,0
9639,Female,0
9640,Female,0
9641,Female,1
9642,Female,1
9643,Male,0
9644,Male,0
9645,Female,0
9646,Female,1
9647,Female,1
9648,Male,0
9649,Female,1
9650,Female,0
9651,Male,0
9652,Female,0
9653,Female,1
9654,Female,1
9655,Male,1
9656,Male,1
9657,Female,0
9658,Female,0
9659,Female,1
9660,Male,1
9661,Male,1
9662,Male,1
9663,Male,1
9664,Male,1
9665,Female,0
9666,Male,0
9667,Male,1
9668,Female,1
9669,Male,0
9670,Male,1
9671,Female,0
9672,Male,0
9673,Male,0
9674,Male,1
9675,Male,1
9676,Female,0
9677,Female,1
9678,Female,0
9679,Male,0
9680,Male,1
9681,Male,1
9682,Male,1
9683,Female,1
9684,Female,0
9685,Male,0
9686,Female,1
9687,Male,0
9688,Male,1
9689,Female,0
9690,Male,1
9691,Female,0
9692,Female,1
9693,Male,1
9694,Male,1
9695,Female,0
9696,Female,0
9697,Male,1
9698,Male,1
9699,Male,1
9700,Female,0
9701,Female,0
9702,Female,1
9703,Male,0
9704,Female,1
9705,Female,0
9706,Female,0
9707,Female,0
9708,Female,1
9709,Female,1
9710,Male,1
9711,Female,0
9712,Female,0
9713,Male,0
9714,Male,0
9715,Male,0
9716,Female,0
9717,Male,1
9718,Female,0
9719,Female,1
9720,Male,0
9721,Female,0
9722,Male,1
9723,Female,1
9724,Male,0
9725,Male,0
9726,Male,0
9727,Female,1
9728,Male,1
9729,Male,0
9730,Male,0
9731,Male,1
9732,Male,1
9733,Male,0
9734,Female,0
9735,Male,0
9736,Female,0
9737,Male,0
9738,Male,1
9739,Male,0
9740,Female,0
9741,Female,0
9742,Female,1
9743,Male,1
9744,Female,0
9745,Male,1
9746,Female,0
9747,Female,1
9748,Female,1
9749,Female,1
9750,Female,1
9751,Female,1
9752,Female,1
9753,Female,0
9754,Male,0
9755,Male,1
9756,Male,0
9757,Male,1
9758,Female,0
9759,Female,0
9760,Male,1
9761,Female,0
9762,Female,1
9763,Female,0
9764,Male,1
9765,Male,1
9766,Female,0
9767,Male,1
9768,Female,0
9769,Male,1
9770,Male,1
9771,Male,0
9772,Female,1
9773,Female,0
9774,Female,1
9775,Male,1
9776,Male,0
9777,Female,0
9778,Female,1
9779,Female,1
9780,Female,0
9781,Female,0
9782,Male,0
9783,Male,0
9784,Female,0
9785,Male,1
9786,Male,1
9787,Female,1
9788,Male,0
9789,Female,0
9790,Male,0
9791,Male,0
9792,Female,0
9793,Female,0
9794,Female,1
9795,Female,1
9796,Female,1
9797,Male,0
9798,Male,1
9799,Female,0
9800,Male,1
9801,Female,1
9802,Female,1
9803,Male,0
9804,Male,1
9805,Male,0
9806,Female,0
9807,Male,1
9808,Male,0
9809,Female,0
9810,Male,1
9811,Female,0
9812,Male,0
9813,Female,0
9814,Female,1
9815,Male,0
9816,Female,0
9817,Female,1
9818,Male,0
9819,Male,0
9820,Female,1
9821,Female,1
9822,Female,1
9823,Female,0
9824,Female,0
9825,Male,1
9826,Male,1
9827,Female,1
9828,Female,0
9829,Male,0
9830,Female,0
9831,Male,0
9832,Female,0
9833,Male,0
9834,Male,1
9835,Male,0
9836,Female,0
9837,Male,1
9838,Male,1
9839,Female,0
9840,Female,0
9841,Female,1
9842,Female,0
9843,Male,0
9844,Female,0
9845,Male,1
9846,Female,1
9847,Male,0
9848,Male,1
9849,Female,0
9850,Female,0
9851,Male,0
9852,Male,0
9853,Male,1
9854,Male,1
9855,Male,0
9856,Female,0
9857,Male,1
9858,Female,1
9859,Female,1
9860,Female,1
9861,Male,1
9862,Male,1
9863,Female,1
9864,Male,0
9865,Male,1
9866,Male,1
9867,Male,1
9868,Male,0
9869,Female,0
9870,Male,1
9871,Male,1
9872,Male,1
9873,Female,1
9874,Male,0
9875,Female,1
9876,Female,0
9877,Female,0
9878,Male,1
9879,Female,1
9880,Male,1
9881,Male,0
9882,Female,1
9883,Male,0
9884,Male,1
9885,Female,1
9886,Male,1
9887,Female,0
9888,Female,1
9889,Male,1
9890,Female,0
9891,Male,1
9892,Male,1
9893,Female,1
9894,Female,0
9895,Female,0
9896,Female,1
9897,Male,0
9898,Female,0
9899,Female,1
9900,Female,1
9901,Female,0
9902,Male,0
9903,Male,0
9904,Male,1
9905,Female,0
9906,Male,0
9907,Female,1
9908,Male,1
9909,Male,0
9910,Male,1
9911,Male,1
9912,Male,1
9913,Female,1
9914,Male,1
9915,Male,1
9916,Female,1
9917,Female,1
9918,Female,1
9919,Male,1
9920,Male,1
9921,Male,0
9922,Male,0
9923,Female,0
9924,Male,1
9925,Male,0
9926,Male,1
9927,Male,0
9928,Male,0
9929,Female,0
9930,Female,1
9931,Female,1
9932,Female,1
9933,Male,1
9934,Female,1
9935,Female,1
9936,Female,0
9937,Male,1
9938,Female,0
9939,Female,1
9940,Female,1
9941,Female,0
9942,Female,0
9943,Female,0
9944,Female,1
9945,Female,0
9946,Male,1
9947,Female,1
9948,Male,1
9949,Male,0
9950,Male,0
9951,Female,1
9952,Female,0
9953,Male,1
9954,Female,0
9955,Male,1
9956,Female,0
9957,Female,0
9958,Female,0
9959,Female,1
9960,Male,1
9961,Male,1
9962,Female,1
9963,Male,0
9964,Male,1
9965,Female,0
9966,Female,1
9967,Male,0
9968,Female,0
9969,Female,1
9970,Female,0
9971,Female,1
9972,Female,0
9973,Female,1
9974,Male,1
9975,Female,0
9976,Male,0
9977,Male,0
9978,Male,0
9979,Female,0
9980,Female,0
9981,Male,1
9982,Female,1
9983,Female,0
9984,Male,0
9985,Female,1
9986,Male,0
9987,Female,1
9988,Male,0
9989,Male,0
9990,Male,0
9991,Female,1
9992,Female,1
9993,Male,0
9994,Female,0
9995,Female,0
9996,Female,1
9997,Male,1
9998,Female,0
9999,Female,1
